Fecha;Fondo;N;Peso;Var_Por;
8/9/2023;FINANCIERO;1;98;0.140607232
2/10/2023;FINANCIERO;1;98;-0.645650126
3/10/2023;FINANCIERO;1;98;-1.243801962
4/10/2023;FINANCIERO;1;98;0.020112439
5/10/2023;FINANCIERO;1;98;0.272560379
6/10/2023;FINANCIERO;1;98;1.084703736
1/11/2023;FINANCIERO;1;98;0.676067276
2/11/2023;FINANCIERO;1;98;1.170011804
3/11/2023;FINANCIERO;1;98;0.736573997
6/11/2023;FINANCIERO;1;98;-0.130729044
7/11/2023;FINANCIERO;1;98;-0.214683466
8/11/2023;FINANCIERO;1;98;0.15351718
1/12/2023;FINANCIERO;1;98;0.803615805
4/12/2023;FINANCIERO;1;98;0.239803421
5/12/2023;FINANCIERO;1;98;0.355016643
6/12/2023;FINANCIERO;1;98;0.376526194
7/12/2023;FINANCIERO;1;98;0.033658181
8/12/2023;FINANCIERO;1;98;0.678508752
1/1/2024;FINANCIERO;1;98;-0.005493302
2/1/2024;FINANCIERO;1;98;0.541956987
3/1/2024;FINANCIERO;1;98;-0.841149811
4/1/2024;FINANCIERO;1;98;0.717243089
5/1/2024;FINANCIERO;1;98;0.259466354
8/1/2024;FINANCIERO;1;98;0.320542625
9/1/2024;FINANCIERO;1;98;-0.536095193
1/2/2024;FINANCIERO;1;98;-1.183508879
2/2/2024;FINANCIERO;1;98;0.55624732
5/2/2024;FINANCIERO;1;98;-0.354197262
6/2/2024;FINANCIERO;1;98;0.320485732
7/2/2024;FINANCIERO;1;98;-0.292702761
8/2/2024;FINANCIERO;1;98;-0.609632335
9/2/2024;FINANCIERO;1;98;-0.161287867
1/3/2024;FINANCIERO;1;98;-0.299260529
4/3/2024;FINANCIERO;1;98;0.183219803
5/3/2024;FINANCIERO;1;98;0.217083416
6/3/2024;FINANCIERO;1;98;0.15884816
7/3/2024;FINANCIERO;1;98;0.159794465
8/3/2024;FINANCIERO;1;98;0.396320749
1/4/2024;FINANCIERO;1;98;-0.043881091
2/4/2024;FINANCIERO;1;98;-0.454869596
3/4/2024;FINANCIERO;1;98;-0.165216612
4/4/2024;FINANCIERO;1;98;-0.488703953
5/4/2024;FINANCIERO;1;98;0.014434645
8/4/2024;FINANCIERO;1;98;0.369133637
9/4/2024;FINANCIERO;1;98;-0.671379179
1/5/2024;FINANCIERO;1;98;-0.344052547
2/5/2024;FINANCIERO;1;98;0.514907331
3/5/2024;FINANCIERO;1;98;-0.083550134
6/5/2024;FINANCIERO;1;98;1.083528172
7/5/2024;FINANCIERO;1;98;1.100748034
8/5/2024;FINANCIERO;1;98;0.440275851
9/5/2024;FINANCIERO;1;98;0.462857638
3/6/2024;FINANCIERO;1;98;-0.245975115
4/6/2024;FINANCIERO;1;98;-0.70556925
5/6/2024;FINANCIERO;1;98;0.218167356
6/6/2024;FINANCIERO;1;98;0.278231729
7/6/2024;FINANCIERO;1;98;0.406411907
1/7/2024;FINANCIERO;1;98;0.925859789
2/7/2024;FINANCIERO;1;98;0.06601212
3/7/2024;FINANCIERO;1;98;0.294732597
4/7/2024;FINANCIERO;1;98;0.332672298
5/7/2024;FINANCIERO;1;98;-0.615717692
8/7/2024;FINANCIERO;1;98;0.238573962
9/7/2024;FINANCIERO;1;98;0.094517879
1/8/2024;FINANCIERO;1;98;-1.670187656
2/8/2024;FINANCIERO;1;98;-3.558727368
5/8/2024;FINANCIERO;1;98;-2.685711835
6/8/2024;FINANCIERO;1;98;0.588133533
7/8/2024;FINANCIERO;1;98;1.160691302
8/8/2024;FINANCIERO;1;98;0.90816438
9/8/2024;FINANCIERO;1;98;0.531301005
2/9/2024;FINANCIERO;1;98;-0.04544148
3/9/2024;FINANCIERO;1;98;-0.84260676
5/9/2023;GLOBAL;1;98;-0.040663624
6/9/2023;GLOBAL;1;98;-0.809729021
7/9/2023;GLOBAL;1;98;-0.229083863
8/9/2023;GLOBAL;1;98;0.055419559
2/10/2023;GLOBAL;1;98;0.810302763
3/10/2023;GLOBAL;1;98;-1.143774579
4/10/2023;GLOBAL;1;98;0.519335281
5/10/2023;GLOBAL;1;98;-0.501282316
6/10/2023;GLOBAL;1;98;0.792727589
1/11/2023;GLOBAL;1;98;0.500670939
2/11/2023;GLOBAL;1;98;1.67424618
3/11/2023;GLOBAL;1;98;-0.088489311
6/11/2023;GLOBAL;1;98;0.443552178
7/11/2023;GLOBAL;1;98;0.4584601
8/11/2023;GLOBAL;1;98;0.29936321
1/12/2023;GLOBAL;1;98;0.498667466
4/12/2023;GLOBAL;1;98;0.094112755
5/12/2023;GLOBAL;1;98;0.159105803
6/12/2023;GLOBAL;1;98;0.207417225
7/12/2023;GLOBAL;1;98;0.191859213
8/12/2023;GLOBAL;1;98;0.613721206
1/1/2024;GLOBAL;1;98;-0.005586343
2/1/2024;GLOBAL;1;98;0.064101275
3/1/2024;GLOBAL;1;98;-0.672894625
4/1/2024;GLOBAL;1;98;-0.378308953
5/1/2024;GLOBAL;1;98;-0.275871859
8/1/2024;GLOBAL;1;98;1.177486054
9/1/2024;GLOBAL;1;98;0.09711052
1/2/2024;GLOBAL;1;98;0.757318418
2/2/2024;GLOBAL;1;98;1.227593224
5/2/2024;GLOBAL;1;98;0.667885903
6/2/2024;GLOBAL;1;98;0.441232025
7/2/2024;GLOBAL;1;98;0.192379239
8/2/2024;GLOBAL;1;98;-0.086269215
9/2/2024;GLOBAL;1;98;0.089321072
1/3/2024;GLOBAL;1;98;0.428158166
4/3/2024;GLOBAL;1;98;-0.228580545
5/3/2024;GLOBAL;1;98;-0.952346959
6/3/2024;GLOBAL;1;98;0.173889098
7/3/2024;GLOBAL;1;98;0.586044109
8/3/2024;GLOBAL;1;98;-0.230841943
1/4/2024;GLOBAL;1;98;0.123072547
2/4/2024;GLOBAL;1;98;-0.617158775
3/4/2024;GLOBAL;1;98;-0.692863153
4/4/2024;GLOBAL;1;98;-0.833029222
5/4/2024;GLOBAL;1;98;0.278761685
8/4/2024;GLOBAL;1;98;-0.166583755
9/4/2024;GLOBAL;1;98;-5.15E-05
